0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '217'}","{'key': 'revenues', 'value': '13735.00'}","{'key': 'revchange', 'value': '4.8'}","{'key': 'profits', 'value': '1164.00'}","{'key': 'prftchange', 'value': '78'}","{'key': 'assets', 'value': '79586.00'}","{'key': 'mktval', 'value': '16134.30'}","{'key': 'rankchange1000', 'value': '-4'}","{'key': 'employees', 'value': '18100'}","{'key': 'rankchange', 'value': '-4'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Loews'}"
"{'key': 'rank', 'value': '216'}","{'key': 'revenues', 'value': '13740.40'}","{'key': 'revchange', 'value': '3.8'}","{'key': 'profits', 'value': '314.2'}","{'key': 'prftchange', 'value': '28.3'}","{'key': 'assets', 'value': '9508.90'}","{'key': 'mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '-7'}","{'key': 'employees', 'value': '10000'}","{'key': 'rankchange', 'value': '-7'}","{'key': 'sector', 'value': 'Food, Beverages & Tobacco'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqcity', 'value': 'Arden Hills'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'yes'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Land O'Lakes""}"
"{'key': 'rank', 'value': '215'}","{'key': 'revenues', 'value': '13838.30'}","{'key': 'revchange', 'value': '5.2'}","{'key': 'profits', 'value': '1508.40'}","{'key': 'prftchange', 'value': '22.7'}","{'key': 'assets', 'value': '19962.40'}","{'key': 'mktval', 'value': '39523.90'}","{'key': 'rankchange1000', 'value': '-4'}","{'key': 'employees', 'value': '48400'}","{'key': 'rankchange', 'value': '-4'}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'St. Paul'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ecolab'}"
"{'key': 'rank', 'value': '214'}","{'key': 'revenues', 'value': '13850.00'}","{'key': 'revchange', 'value': '-3.1'}","{'key': 'profits', 'value': '-1161.00'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '33112.00'}","{'key': 'mktval', 'value': '7509.80'}","{'key': 'rankchange1000', 'value': '-20'}","{'key': 'employees', 'value': '10500'}","{'key': 'rankchange', 'value': '-20'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'Arlington'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AES'}"
"{'key': 'rank', 'value': '213'}","{'key': 'revenues', 'value': '13949.00'}","{'key': 'revchange', 'value': '14.4'}","{'key': 'profits', 'value': '898'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '30241.00'}","{'key': 'mktval', 'value': '16724.70'}","{'key': 'rankchange1000', 'value': '18'}","{'key': 'employees', 'value': '3414'}","{'key': 'rankchange', 'value': '18'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqcity', 'value': 'Oklahoma City'}","{'key': 'hqstate', 'value': 'OK'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Devon Energy'}"
"{'key': 'rank', 'value': '212'}","{'key': 'revenues', 'value': '14024.00'}","{'key': 'revchange', 'value': '6.2'}","{'key': 'profits', 'value': '1492.00'}","{'key': 'prftchange', 'value': '-15.6'}","{'key': 'assets', 'value': '20429.00'}","{'key': 'mktval', 'value': '41924.40'}","{'key': 'rankchange1000', 'value': '-2'}","{'key': 'employees', 'value': '64000'}","{'key': 'rankchange', 'value': '-2'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marsh &amp; McLennan'}"
"{'key': 'rank', 'value': '211'}","{'key': 'revenues', 'value': '14091.00'}","{'key': 'revchange', 'value': '15.9'}","{'key': 'profits', 'value': '1038.40'}","{'key': 'prftchange', 'value': '17.2'}","{'key': 'assets', 'value': '12184.60'}","{'key': 'mktval', 'value': '16480.40'}","{'key': 'rankchange1000', 'value': '21'}","{'key': 'employees', 'value': '7735'}","{'key': 'rankchange', 'value': '21'}","{'key': 'sector', 'value': 'Engineering & Construction'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqcity', 'value': 'Arlington'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'D.R. Horton'}"
"{'key': 'rank', 'value': '210'}","{'key': 'revenues', 'value': '14093.20'}","{'key': 'revchange', 'value': '13.7'}","{'key': 'profits', 'value': '2310.40'}","{'key': 'prftchange', 'value': '75.5'}","{'key': 'assets', 'value': '253941.20'}","{'key': 'mktval', 'value': '17643.00'}","{'key': 'rankchange1000', 'value': '17'}","{'key': 'employees', 'value': '15378'}","{'key': 'rankchange', 'value': '17'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqcity', 'value': 'Des Moines'}","{'key': 'hqstate', 'value': 'IA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Principal Financial'}"
"{'key': 'rank', 'value': '209'}","{'key': 'revenues', 'value': '14134.70'}","{'key': 'revchange', 'value': '9.9'}","{'key': 'profits', 'value': '1362.80'}","{'key': 'prftchange', 'value': '21.9'}","{'key': 'assets', 'value': '5722.10'}","{'key': 'mktval', 'value': '29799.70'}","{'key': 'rankchange1000', 'value': '10'}","{'key': 'employees', 'value': '82700'}","{'key': 'rankchange', 'value': '10'}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqcity', 'value': 'Dublin'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ross Stores'}"
"{'key': 'rank', 'value': '208'}","{'key': 'revenues', 'value': '14198.00'}","{'key': 'revchange', 'value': '3'}","{'key': 'profits', 'value': '307'}","{'key': 'prftchange', 'value': '-68.1'}","{'key': 'assets', 'value': '15340.00'}","{'key': 'mktval', 'value': '15292.90'}","{'key': 'rankchange1000', 'value': '-8'}","{'key': 'employees', 'value': '37000'}","{'key': 'rankchange', 'value': '-8'}","{'key': 'sector', 'value': 'Aerospace & Defense'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqcity', 'value': 'Providence'}","{'key': 'hqstate', 'value': 'RI'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Textron'}"
"{'key': 'rank', 'value': '207'}","{'key': 'revenues', 'value': '14209.60'}","{'key': 'revchange', 'value': '8.7'}","{'key': 'profits', 'value': '691.5'}","{'key': 'prftchange', 'value': '20.9'}","{'key': 'assets', 'value': '11483.80'}","{'key': 'mktval', 'value': '16042.40'}","{'key': 'rankchange1000', 'value': '7'}","{'key': 'employees', 'value': '80000'}","{'key': 'rankchange', 'value': '7'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqcity', 'value': 'Los Angeles'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CBRE Group'}"
"{'key': 'rank', 'value': '206'}","{'key': 'revenues', 'value': '14251.30'}","{'key': 'revchange', 'value': '35.3'}","{'key': 'profits', 'value': '805.4'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '10692.20'}","{'key': 'mktval', 'value': '8650.20'}","{'key': 'rankchange1000', 'value': '68'}","{'key': 'employees', 'value': '3522'}","{'key': 'rankchange', 'value': '68'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqcity', 'value': 'Dallas'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'HollyFrontier'}"
"{'key': 'rank', 'value': '205'}","{'key': 'revenues', 'value': '14257.00'}","{'key': 'revchange', 'value': '7'}","{'key': 'profits', 'value': '2079.00'}","{'key': 'prftchange', 'value': '74.4'}","{'key': 'assets', 'value': '281763.00'}","{'key': 'mktval', 'value': '15945.90'}","{'key': 'rankchange1000', 'value': '2'}","{'key': 'employees', 'value': '9047'}","{'key': 'rankchange', 'value': '2'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqcity', 'value': 'Radnor'}","{'key': 'hqstate', 'value': 'PA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln National'}"
"{'key': 'rank', 'value': '204'}","{'key': 'revenues', 'value': '14314.00'}","{'key': 'revchange', 'value': '5.3'}","{'key': 'profits', 'value': '1687.00'}","{'key': 'prftchange', 'value': '-17.1'}","{'key': 'assets', 'value': '16780.00'}","{'key': 'mktval', 'value': '53141.60'}","{'key': 'rankchange1000', 'value': '-2'}","{'key': 'employees', 'value': '50000'}","{'key': 'rankchange', 'value': '-2'}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqcity', 'value': 'Glenview'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Illinois Tool Works'}"
"{'key': 'rank', 'value': '203'}","{'key': 'revenues', 'value': '14391.40'}","{'key': 'revchange', 'value': '-4.7'}","{'key': 'profits', 'value': '2098.70'}","{'key': 'prftchange', 'value': '44.8'}","{'key': 'assets', 'value': '29773.80'}","{'key': 'mktval', 'value': '17681.50'}","{'key': 'rankchange1000', 'value': '-17'}","{'key': 'employees', 'value': '17000'}","{'key': 'rankchange', 'value': '-17'}","{'key': 'sector', 'value': 'Telecommunications'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqcity', 'value': 'Englewood'}","{'key': 'hqstate', 'value': 'CO'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DISH Network'}"
"{'key': 'rank', 'value': '202'}","{'key': 'revenues', 'value': '14485.00'}","{'key': 'revchange', 'value': '6.4'}","{'key': 'profits', 'value': '1949.00'}","{'key': 'prftchange', 'value': '64.9'}","{'key': 'assets', 'value': '21829.00'}","{'key': 'mktval', 'value': '36371.70'}","{'key': 'rankchange1000', 'value': '-1'}","{'key': 'employees', 'value': '42300'}","{'key': 'rankchange', 'value': '-1'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Waste Management'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Waste Management'}"
"{'key': 'rank', 'value': '201'}","{'key': 'revenues', 'value': '14537.00'}","{'key': 'revchange', 'value': '34.3'}","{'key': 'profits', 'value': '3434.00'}","{'key': 'prftchange', 'value': '99.5'}","{'key': 'assets', 'value': '19419.00'}","{'key': 'mktval', 'value': '58428.70'}","{'key': 'rankchange1000', 'value': '64'}","{'key': 'employees', 'value': '18400'}","{'key': 'rankchange', 'value': '64'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqcity', 'value': 'Santa Clara'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Applied Materials'}"
"{'key': 'rank', 'value': '200'}","{'key': 'revenues', 'value': '14604.40'}","{'key': 'revchange', 'value': '1.3'}","{'key': 'profits', 'value': '373.9'}","{'key': 'prftchange', 'value': '29.9'}","{'key': 'assets', 'value': '11006.20'}","{'key': 'mktval', 'value': '9725.10'}","{'key': 'rankchange1000', 'value': '-8'}","{'key': 'employees', 'value': '215000'}","{'key': 'rankchange', 'value': '-8'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqcity', 'value': 'Philadelphia'}","{'key': 'hqstate', 'value': 'PA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Aramark'}"
"{'key': 'rank', 'value': '199'}","{'key': 'revenues', 'value': '14640.00'}","{'key': 'revchange', 'value': '8.4'}","{'key': 'profits', 'value': '2260.00'}","{'key': 'prftchange', 'value': '69.2'}","{'key': 'assets', 'value': '21333.00'}","{'key': 'mktval', 'value': '51443.70'}","{'key': 'rankchange1000', 'value': '5'}","{'key': 'employees', 'value': '21900'}","{'key': 'rankchange', 'value': '5'}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'St. Louis'}","{'key': 'hqstate', 'value': 'MO'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Monsanto'}"
"{'key': 'rank', 'value': '198'}","{'key': 'revenues', 'value': '14700.50'}","{'key': 'revchange', 'value': '220.4'}","{'key': 'profits', 'value': '-228'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '16572.60'}","{'key': 'mktval', 'value': '4647.20'}","{'key': 'rankchange1000', 'value': '340'}","{'key': 'employees', 'value': '57750'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqcity', 'value': 'Nashville'}","{'key': 'hqstate', 'value': 'TN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Envision Healthcare'}"
"{'key': 'rank', 'value': '197'}","{'key': 'revenues', 'value': '14710.00'}","{'key': 'revchange', 'value': '2.3'}","{'key': 'profits', 'value': '357'}","{'key': 'prftchange', 'value': '-71.7'}","{'key': 'assets', 'value': '20843.00'}","{'key': 'mktval', 'value': '19668.00'}","{'key': 'rankchange1000', 'value': '-4'}","{'key': 'employees', 'value': '14715'}","{'key': 'rankchange', 'value': '-4'}","{'key': 'sector', 'value': 'Media'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CBS'}"
"{'key': 'rank', 'value': '196'}","{'key': 'revenues', 'value': '14742.20'}","{'key': 'revchange', 'value': '11.1'}","{'key': 'profits', 'value': '2748.80'}","{'key': 'prftchange', 'value': '420.8'}","{'key': 'assets', 'value': '33135.50'}","{'key': 'mktval', 'value': '12362.90'}","{'key': 'rankchange1000', 'value': '12'}","{'key': 'employees', 'value': '49000'}","{'key': 'rankchange', 'value': '12'}","{'key': 'sector', 'value': 'Household Products'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqcity', 'value': 'Hoboken'}","{'key': 'hqstate', 'value': 'NJ'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Newell Brands'}"
