0,1,2,3,4,5
"{'key': 'rank', 'value': '544'}","{'key': 'revenues', 'value': '4095.80'}","{'key': 'industry', 'value': 'zMiscellaneous'}","{'key': 'hqCity', 'value': 'Kansas City'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'H&R Block, Inc.'}"
"{'key': 'rank', 'value': '545'}","{'key': 'revenues', 'value': '4091.00'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Old Republic International Corporation'}"
"{'key': 'rank', 'value': '543'}","{'key': 'revenues', 'value': '4097.90'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Santa Clara'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NVIDIA Corporation'}"
"{'key': 'rank', 'value': '541'}","{'key': 'revenues', 'value': '4168.30'}","{'key': 'industry', 'value': 'Wholesalers: Electronics and Office Equipment'}","{'key': 'hqCity', 'value': 'Malvern'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ikon Office Solutions, Inc.'}"
"{'key': 'rank', 'value': '542'}","{'key': 'revenues', 'value': '4158.00'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NYSE Euronext'}"
"{'key': 'rank', 'value': '539'}","{'key': 'revenues', 'value': '4185.00'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqCity', 'value': 'Beverly Hills'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Live Nation, Inc.'}"
"{'key': 'rank', 'value': '540'}","{'key': 'revenues', 'value': '4180.40'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Washington Post Company'}"
"{'key': 'rank', 'value': '537'}","{'key': 'revenues', 'value': '4211.50'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'South San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Core-Mark Holding Company, Inc.'}"
"{'key': 'rank', 'value': '538'}","{'key': 'revenues', 'value': '4190.80'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'EOG Resources, Inc'}"
"{'key': 'rank', 'value': '535'}","{'key': 'revenues', 'value': '4237.30'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Los Angeles'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AECOM Technology Corporation'}"
"{'key': 'rank', 'value': '536'}","{'key': 'revenues', 'value': '4230.00'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Foster City'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Gilead Sciences, Inc.'}"
"{'key': 'rank', 'value': '534'}","{'key': 'revenues', 'value': '4237.80'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wisconsin Energy Corporation'}"
"{'key': 'rank', 'value': '533'}","{'key': 'revenues', 'value': '4242.60'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Chesapeake'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dollar Tree, Inc.'}"
"{'key': 'rank', 'value': '531'}","{'key': 'revenues', 'value': '4251.70'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Fort Worth'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'RadioShack Corporation'}"
"{'key': 'rank', 'value': '532'}","{'key': 'revenues', 'value': '4243.00'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'Melbourne'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Harris Corporation'}"
"{'key': 'rank', 'value': '530'}","{'key': 'revenues', 'value': '4259.30'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Fairfield'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cincinnati Financial Corporation'}"
"{'key': 'rank', 'value': '529'}","{'key': 'revenues', 'value': '4269.00'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Broomfield'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Level 3 Communications, Inc.'}"
"{'key': 'rank', 'value': '527'}","{'key': 'revenues', 'value': '4300.30'}","{'key': 'industry', 'value': 'Wholesalers: Electronics and Office Equipment'}","{'key': 'hqCity', 'value': 'Plainfield'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brightpoint, Inc'}"
"{'key': 'rank', 'value': '528'}","{'key': 'revenues', 'value': '4295.40'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Polo Ralph Lauren Corporation'}"
"{'key': 'rank', 'value': '526'}","{'key': 'revenues', 'value': '4300.60'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jones Apparel Group, Inc.'}"
"{'key': 'rank', 'value': '524'}","{'key': 'revenues', 'value': '4343.70'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Baltimore'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Legg Mason, Inc.'}"
"{'key': 'rank', 'value': '525'}","{'key': 'revenues', 'value': '4337.40'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mutual of Omaha Insurance Companies'}"
"{'key': 'rank', 'value': '523'}","{'key': 'revenues', 'value': '4360.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Parsippany'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wyndham Worldwide Corporation'}"
"{'key': 'rank', 'value': '522'}","{'key': 'revenues', 'value': '4360.90'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Levi Strauss & Co.'}"
"{'key': 'rank', 'value': '520'}","{'key': 'revenues', 'value': '4376.20'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CH2M Hill Companies, Ltd.'}"
"{'key': 'rank', 'value': '521'}","{'key': 'revenues', 'value': '4375.50'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Bismarck'}","{'key': 'hqState', 'value': 'ND'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MDU Resources Group, Inc.'}"
"{'key': 'rank', 'value': '519'}","{'key': 'revenues', 'value': '4376.90'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brinker International, Inc.'}"
"{'key': 'rank', 'value': '517'}","{'key': 'revenues', 'value': '4384.50'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Fort Wayne'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Steel Dynamics, Inc.'}"
"{'key': 'rank', 'value': '518'}","{'key': 'revenues', 'value': '4378.20'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Louisville'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kindred Healthcare, Inc.'}"
"{'key': 'rank', 'value': '516'}","{'key': 'revenues', 'value': '4387.40'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqCity', 'value': 'San Mateo'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Con-way Incorporated'}"
"{'key': 'rank', 'value': '514'}","{'key': 'revenues', 'value': '4415.00'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Cedar Rapids'}","{'key': 'hqState', 'value': 'IA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rockwell Collins, Inc.'}"
"{'key': 'rank', 'value': '515'}","{'key': 'revenues', 'value': '4404.70'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Cincinnati'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Financial Group, Inc.'}"
"{'key': 'rank', 'value': '513'}","{'key': 'revenues', 'value': '4419.70'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Neiman Marcus, Inc.'}"
"{'key': 'rank', 'value': '511'}","{'key': 'revenues', 'value': '4462.80'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Synovus Financial Corp.'}"
"{'key': 'rank', 'value': '512'}","{'key': 'revenues', 'value': '4460.30'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Altamonte Springs'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'International Assets Holding Corporation'}"
"{'key': 'rank', 'value': '510'}","{'key': 'revenues', 'value': '4474.50'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hanesbrands Inc.'}"
"{'key': 'rank', 'value': '508'}","{'key': 'revenues', 'value': '4479.50'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PepsiAmericas, Inc.'}"
"{'key': 'rank', 'value': '509'}","{'key': 'revenues', 'value': '4477.80'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Buffalo'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'M&T Bank Corporation'}"
"{'key': 'rank', 'value': '506'}","{'key': 'revenues', 'value': '4483.80'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'New Britain'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Stanley Works'}"
"{'key': 'rank', 'value': '507'}","{'key': 'revenues', 'value': '4483.30'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Naples'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Health Management Associates, Inc.'}"
"{'key': 'rank', 'value': '505'}","{'key': 'revenues', 'value': '4499.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Wickliffe'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Lubrizol Corporation'}"
"{'key': 'rank', 'value': '504'}","{'key': 'revenues', 'value': '4532.60'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nash-Finch Company'}"
"{'key': 'rank', 'value': '503'}","{'key': 'revenues', 'value': '4572.30'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Carmel'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Conseco, Inc.'}"
"{'key': 'rank', 'value': '502'}","{'key': 'revenues', 'value': '4614.80'}","{'key': 'industry', 'value': 'Industrial and Farm Equipment'}","{'key': 'hqCity', 'value': 'Highland Heights'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Cable Corporation'}"
"{'key': 'rank', 'value': '200'}","{'key': 'revenues', 'value': '13237.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PG&E Corporation'}"
"{'key': 'rank', 'value': '199'}","{'key': 'revenues', 'value': '13310.00'}","{'key': 'industry', 'value': 'Waste Management'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Waste Management, Inc.'}"
"{'key': 'rank', 'value': '198'}","{'key': 'revenues', 'value': '13336.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Newark'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Public Service Enterprise Group, Inc.'}"
"{'key': 'rank', 'value': '197'}","{'key': 'revenues', 'value': '13342.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Bethesda'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marriott International, Inc.'}"
"{'key': 'rank', 'value': '196'}","{'key': 'revenues', 'value': '13380.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Electric Power Company, Inc.'}"
"{'key': 'rank', 'value': '194'}","{'key': 'revenues', 'value': '13448.60'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Bloomfield Hills'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Penske Automotive Group, Inc.'}"
"{'key': 'rank', 'value': '195'}","{'key': 'revenues', 'value': '13388.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Consolidated Edison, Inc.'}"
"{'key': 'rank', 'value': '193'}","{'key': 'revenues', 'value': '13464.60'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SunTrust Banks, Inc.'}"
"{'key': 'rank', 'value': '192'}","{'key': 'revenues', 'value': '13477.40'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Tulsa'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oneok, Inc.'}"
