0,1,2,3,4,5
"{'key': 'rank', 'value': '664'}","{'key': 'revenues', 'value': '3204.60'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Los Gatos'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Netflix, Inc.'}"
"{'key': 'rank', 'value': '665'}","{'key': 'revenues', 'value': '3177.20'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'St. Petersburg'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'HSN, Inc.'}"
"{'key': 'rank', 'value': '666'}","{'key': 'revenues', 'value': '3175.20'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Milpitas'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'KLA-Tencor Corporation'}"
"{'key': 'rank', 'value': '646'}","{'key': 'revenues', 'value': '3318.80'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Bellevue'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Puget Energy, Inc.'}"
"{'key': 'rank', 'value': '647'}","{'key': 'revenues', 'value': '3303.60'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Richardson'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lennox International Inc.'}"
"{'key': 'rank', 'value': '648'}","{'key': 'revenues', 'value': '3303.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cabot Corporation'}"
"{'key': 'rank', 'value': '649'}","{'key': 'revenues', 'value': '3302.70'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Camp Hill'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Harsco Corporation'}"
"{'key': 'rank', 'value': '650'}","{'key': 'revenues', 'value': '3281.60'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Memphis'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The ServiceMaster Company'}"
"{'key': 'rank', 'value': '651'}","{'key': 'revenues', 'value': '3280.60'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CME Group Inc.'}"
"{'key': 'rank', 'value': '652'}","{'key': 'revenues', 'value': '3279.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'St. Paul'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Securian Financial Group, Inc.'}"
"{'key': 'rank', 'value': '653'}","{'key': 'revenues', 'value': '3278.40'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pinnacle West Capital Corporation'}"
"{'key': 'rank', 'value': '654'}","{'key': 'revenues', 'value': '3269.90'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LKQ Corporation'}"
"{'key': 'rank', 'value': '655'}","{'key': 'revenues', 'value': '3269.10'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Denton'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sally Beauty Holdings, Inc.'}"
"{'key': 'rank', 'value': '656'}","{'key': 'revenues', 'value': '3259.50'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Towers Watson & Co.'}"
"{'key': 'rank', 'value': '657'}","{'key': 'revenues', 'value': '3252.60'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Blackstone Group L.P.'}"
"{'key': 'rank', 'value': '658'}","{'key': 'revenues', 'value': '3243.30'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqCity', 'value': 'Charlotte'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Carlisle Companies Incorporated'}"
"{'key': 'rank', 'value': '659'}","{'key': 'revenues', 'value': '3242.30'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Honolulu'}","{'key': 'hqState', 'value': 'HI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hawaiian Electric Industries, Inc.'}"
"{'key': 'rank', 'value': '660'}","{'key': 'revenues', 'value': '3237.70'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Fremont'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lam Research Corporation'}"
"{'key': 'rank', 'value': '632'}","{'key': 'revenues', 'value': '3456.70'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Golden Valley'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pentair, Inc.'}"
"{'key': 'rank', 'value': '633'}","{'key': 'revenues', 'value': '3442.30'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ON Semiconductor Corporation'}"
"{'key': 'rank', 'value': '634'}","{'key': 'revenues', 'value': '3438.00'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The NASDAQ OMX Group, Inc.'}"
"{'key': 'rank', 'value': '635'}","{'key': 'revenues', 'value': '3415.70'}","{'key': 'industry', 'value': 'Wholesalers: Health Care'}","{'key': 'hqCity', 'value': 'St. Paul'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Patterson Companies, Inc.'}"
"{'key': 'rank', 'value': '636'}","{'key': 'revenues', 'value': '3399.90'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'St. Petersburg'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Raymond James Financial, Inc.'}"
"{'key': 'rank', 'value': '637'}","{'key': 'revenues', 'value': '3381.80'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Medina'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'RPM International Inc.'}"
"{'key': 'rank', 'value': '638'}","{'key': 'revenues', 'value': '3377.90'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Philadelphia'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'FMC Corporation'}"
"{'key': 'rank', 'value': '639'}","{'key': 'revenues', 'value': '3377.40'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'McKinney'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Torchmark Corporation'}"
"{'key': 'rank', 'value': '640'}","{'key': 'revenues', 'value': '3343.40'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Tampa'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TECO Energy, Inc.'}"
"{'key': 'rank', 'value': '641'}","{'key': 'revenues', 'value': '3333.90'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Swift Transportation Company'}"
"{'key': 'rank', 'value': '642'}","{'key': 'revenues', 'value': '3332.00'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqCity', 'value': 'Victor'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Constellation Brands, Inc.'}"
"{'key': 'rank', 'value': '643'}","{'key': 'revenues', 'value': '3331.20'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqCity', 'value': 'Cleveland'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NACCO Industries, Inc.'}"
"{'key': 'rank', 'value': '644'}","{'key': 'revenues', 'value': '3328.60'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqCity', 'value': 'Deerfield'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fortune Brands Home & Security, Inc.'}"
"{'key': 'rank', 'value': '645'}","{'key': 'revenues', 'value': '3321.50'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Mutual)'}","{'key': 'hqCity', 'value': 'Bloomington'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'COUNTRY Financial'}"
"{'key': 'rank', 'value': '617'}","{'key': 'revenues', 'value': '3584.50'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jones Lang LaSalle Incorporated'}"
"{'key': 'rank', 'value': '618'}","{'key': 'revenues', 'value': '3577.80'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'Arlington'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CACI International Inc.'}"
"{'key': 'rank', 'value': '619'}","{'key': 'revenues', 'value': '3566.10'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Birmingham'}","{'key': 'hqState', 'value': 'AL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Protective Life Corporation'}"
"{'key': 'rank', 'value': '620'}","{'key': 'revenues', 'value': '3559.90'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Black Mountain'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ingles Markets, Incorporated'}"
"{'key': 'rank', 'value': '621'}","{'key': 'revenues', 'value': '3553.70'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Green Plains Renewable Energy, Inc.'}"
"{'key': 'rank', 'value': '622'}","{'key': 'revenues', 'value': '3544.60'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Brentwood'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LifePoint Hospitals, Inc.'}"
"{'key': 'rank', 'value': '623'}","{'key': 'revenues', 'value': '3538.30'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Irving'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pioneer Natural Resources Company'}"
"{'key': 'rank', 'value': '624'}","{'key': 'revenues', 'value': '3529.60'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jefferies Group, Inc.'}"
"{'key': 'rank', 'value': '625'}","{'key': 'revenues', 'value': '3515.70'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqCity', 'value': 'Denver'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Molson Coors Brewing Company'}"
"{'key': 'rank', 'value': '626'}","{'key': 'revenues', 'value': '3509.20'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Stamford'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Silgan Holdings Inc.'}"
"{'key': 'rank', 'value': '627'}","{'key': 'revenues', 'value': '3479.40'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LPL Investment Holdings Inc.'}"
"{'key': 'rank', 'value': '628'}","{'key': 'revenues', 'value': '3479.20'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oil States International, Inc.'}"
"{'key': 'rank', 'value': '629'}","{'key': 'revenues', 'value': '3477.80'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Harbinger Group Inc.'}"
"{'key': 'rank', 'value': '630'}","{'key': 'revenues', 'value': '3461.70'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqCity', 'value': 'Topeka'}","{'key': 'hqState', 'value': 'KS'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Collective Brands, Inc.'}"
"{'key': 'rank', 'value': '631'}","{'key': 'revenues', 'value': '3459.20'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Portland'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Schnitzer Steel Industries, Inc.'}"
"{'key': 'rank', 'value': '604'}","{'key': 'revenues', 'value': '3677.00'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Glenview'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mead Johnson Nutrition Company'}"
"{'key': 'rank', 'value': '605'}","{'key': 'revenues', 'value': '3669.30'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Princeton'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rockwood Holdings, Inc.'}"
"{'key': 'rank', 'value': '606'}","{'key': 'revenues', 'value': '3666.40'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Madison'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Alliant Energy Corporation'}"
"{'key': 'rank', 'value': '607'}","{'key': 'revenues', 'value': '3666.10'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Del Monte Corporation'}"
"{'key': 'rank', 'value': '608'}","{'key': 'revenues', 'value': '3658.40'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqCity', 'value': 'Manitowoc'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Manitowoc Company, Inc.'}"
"{'key': 'rank', 'value': '609'}","{'key': 'revenues', 'value': '3654.90'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'St. George'}","{'key': 'hqState', 'value': 'UT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Skywest, Inc.'}"
